AGORA ID,Cosponsor_FullName,Cosponsor_FirstName,Cosponsor_MiddleName,Cosponsor_LastName,Cosponsor_Party,Cosponsor_State,Cosponsor_District,Cosponsor_BioguideId,Cosponsor_URL,Cosponsor_SponsorshipDate,Cosponsor_IsOriginal,Cosponsor_WithdrawnDate,Cosponsor_IsWithdrawn
540,"Sen. Grassley, Chuck [R-IA]",Chuck,,Grassley,R,IA,,G000386,https://api.congress.gov/v3/member/G000386?format=json,2023-04-25,True,,False
540,"Sen. Hyde-Smith, Cindy [R-MS]",Cindy,,Hyde-Smith,R,MS,,H001079,https://api.congress.gov/v3/member/H001079?format=json,2023-04-25,True,,False
540,"Sen. Young, Todd [R-IN]",Todd,,Young,R,IN,,Y000064,https://api.congress.gov/v3/member/Y000064?format=json,2023-04-25,True,,False
540,"Sen. Blackburn, Marsha [R-TN]",Marsha,,Blackburn,R,TN,,B001243,https://api.congress.gov/v3/member/B001243?format=json,2023-04-25,True,,False
540,"Sen. Boozman, John [R-AR]",John,,Boozman,R,AR,,B001236,https://api.congress.gov/v3/member/B001236?format=json,2023-04-25,True,,False
540,"Sen. Peters, Gary C. [D-MI]",Gary,,Peters,D,MI,,P000595,https://api.congress.gov/v3/member/P000595?format=json,2023-04-25,True,,False
540,"Sen. Moran, Jerry [R-KS]",Jerry,,Moran,R,KS,,M000934,https://api.congress.gov/v3/member/M000934?format=json,2023-05-10,False,,False
540,"Sen. Warnock, Raphael G. [D-GA]",Raphael,,Warnock,D,GA,,W000790,https://api.congress.gov/v3/member/W000790?format=json,2023-05-18,False,,False
400,"Rep. Beyer, Donald S., Jr. [D-VA-8]",Donald,S.,Beyer,D,VA,8.0,B001292,https://api.congress.gov/v3/member/B001292?format=json,2024-02-01,True,,False
400,"Rep. Phillips, Dean [D-MN-3]",Dean,,Phillips,D,MN,3.0,P000616,https://api.congress.gov/v3/member/P000616?format=json,2024-03-06,False,,False
400,"Rep. Levin, Mike [D-CA-49]",Mike,,Levin,D,CA,49.0,L000593,https://api.congress.gov/v3/member/L000593?format=json,2024-04-02,False,,False
400,"Rep. Barragán, Nanette Diaz [D-CA-44]",Nanette,Diaz,Barragán,D,CA,44.0,B001300,https://api.congress.gov/v3/member/B001300?format=json,2024-08-30,False,,False
517,"Sen. Hawley, Josh [R-MO]",Josh,,Hawley,R,MO,,H001089,https://api.congress.gov/v3/member/H001089?format=json,2023-09-12,True,,False
517,"Sen. Coons, Christopher A. [D-DE]",Christopher,A.,Coons,D,DE,,C001088,https://api.congress.gov/v3/member/C001088?format=json,2023-09-12,True,,False
517,"Sen. Collins, Susan M. [R-ME]",Susan,M.,Collins,R,ME,,C001035,https://api.congress.gov/v3/member/C001035?format=json,2023-09-12,True,,False
517,"Sen. Bennet, Michael F. [D-CO]",Michael,,Bennet,D,CO,,B001267,https://api.congress.gov/v3/member/B001267?format=json,2023-09-19,False,,False
517,"Sen. Ricketts, Pete [R-NE]",Pete,,Ricketts,R,NE,,R000618,https://api.congress.gov/v3/member/R000618?format=json,2023-09-19,False,2024-05-14,True
494,"Sen. Warnock, Raphael G. [D-GA]",Raphael,,Warnock,D,GA,,W000790,https://api.congress.gov/v3/member/W000790?format=json,2023-09-05,True,,False
494,"Sen. Cortez Masto, Catherine [D-NV]",Catherine,,Cortez Masto,D,NV,,C001113,https://api.congress.gov/v3/member/C001113?format=json,2023-09-05,True,,False
494,"Sen. Feinstein, Dianne [D-CA]",Dianne,,Feinstein,D,CA,,F000062,https://api.congress.gov/v3/member/F000062?format=json,2023-09-05,True,,False
494,"Sen. Butler, Laphonza R. [D-CA]",Laphonza,,Butler,D,CA,,B001320,https://api.congress.gov/v3/member/B001320?format=json,2024-01-08,False,,False
483,"Rep. Blunt Rochester, Lisa [D-DE-At Large]",Lisa,,Blunt Rochester,D,DE,0.0,B001303,https://api.congress.gov/v3/member/B001303?format=json,2023-02-02,True,,False
483,"Rep. Dingell, Debbie [D-MI-6]",Debbie,,Dingell,D,MI,6.0,D000624,https://api.congress.gov/v3/member/D000624?format=json,2023-02-02,True,,False
483,"Rep. Wild, Susan [D-PA-7]",Susan,,Wild,D,PA,7.0,W000826,https://api.congress.gov/v3/member/W000826?format=json,2023-02-02,True,,False
484,"Rep. Panetta, Jimmy [D-CA-19]",Jimmy,,Panetta,D,CA,19.0,P000613,https://api.congress.gov/v3/member/P000613?format=json,2023-03-22,True,,False
484,"Rep. Ryan, Patrick [D-NY-18]",Patrick,,Ryan,D,NY,18.0,R000579,https://api.congress.gov/v3/member/R000579?format=json,2023-04-06,False,,False
793,"Sen. Blackburn, Marsha [R-TN]",Marsha,,Blackburn,R,TN,,B001243,https://api.congress.gov/v3/member/B001243?format=json,2023-05-02,True,,False
793,"Sen. Lujan, Ben Ray [D-NM]",Ben,R.,Luján,D,NM,,L000570,https://api.congress.gov/v3/member/L000570?format=json,2023-05-02,True,,False
793,"Sen. Capito, Shelley Moore [R-WV]",Shelley,Moore,Capito,R,WV,,C001047,https://api.congress.gov/v3/member/C001047?format=json,2023-05-02,True,,False
793,"Sen. Baldwin, Tammy [D-WI]",Tammy,,Baldwin,D,WI,,B001230,https://api.congress.gov/v3/member/B001230?format=json,2023-05-02,True,,False
793,"Sen. Cassidy, Bill [R-LA]",Bill,,Cassidy,R,LA,,C001075,https://api.congress.gov/v3/member/C001075?format=json,2023-05-02,True,,False
793,"Sen. Klobuchar, Amy [D-MN]",Amy,,Klobuchar,D,MN,,K000367,https://api.congress.gov/v3/member/K000367?format=json,2023-05-02,True,,False
793,"Sen. Ernst, Joni [R-IA]",Joni,,Ernst,R,IA,,E000295,https://api.congress.gov/v3/member/E000295?format=json,2023-05-02,True,,False
793,"Sen. Peters, Gary C. [D-MI]",Gary,,Peters,D,MI,,P000595,https://api.congress.gov/v3/member/P000595?format=json,2023-05-02,True,,False
793,"Sen. Daines, Steve [R-MT]",Steve,,Daines,R,MT,,D000618,https://api.congress.gov/v3/member/D000618?format=json,2023-05-02,True,,False
793,"Sen. Hickenlooper, John W. [D-CO]",John,W.,Hickenlooper,D,CO,,H000273,https://api.congress.gov/v3/member/H000273?format=json,2023-05-02,True,,False
793,"Sen. Rubio, Marco [R-FL]",Marco,,Rubio,R,FL,,R000595,https://api.congress.gov/v3/member/R000595?format=json,2023-05-02,True,,False
793,"Sen. Warner, Mark R. [D-VA]",Mark,R.,Warner,D,VA,,W000805,https://api.congress.gov/v3/member/W000805?format=json,2023-05-02,True,,False
793,"Sen. Sullivan, Dan [R-AK]",Dan,,Sullivan,R,AK,,S001198,https://api.congress.gov/v3/member/S001198?format=json,2023-05-02,True,,False
793,"Sen. Coons, Christopher A. [D-DE]",Christopher,A.,Coons,D,DE,,C001088,https://api.congress.gov/v3/member/C001088?format=json,2023-05-02,True,,False
793,"Sen. Young, Todd [R-IN]",Todd,,Young,R,IN,,Y000064,https://api.congress.gov/v3/member/Y000064?format=json,2023-05-02,True,,False
793,"Sen. Schatz, Brian [D-HI]",Brian,,Schatz,D,HI,,S001194,https://api.congress.gov/v3/member/S001194?format=json,2023-05-02,True,,False
793,"Sen. Grassley, Chuck [R-IA]",Chuck,,Grassley,R,IA,,G000386,https://api.congress.gov/v3/member/G000386?format=json,2023-05-02,True,,False
793,"Sen. Murphy, Christopher [D-CT]",Christopher,S.,Murphy,D,CT,,M001169,https://api.congress.gov/v3/member/M001169?format=json,2023-05-02,True,,False
793,"Sen. Graham, Lindsey [R-SC]",Lindsey,,Graham,R,SC,,G000359,https://api.congress.gov/v3/member/G000359?format=json,2023-05-02,True,,False
793,"Sen. Welch, Peter [D-VT]",Peter,,Welch,D,VT,,W000800,https://api.congress.gov/v3/member/W000800?format=json,2023-05-02,True,,False
793,"Sen. Marshall, Roger [R-KS]",Roger,,Marshall,R,KS,,M001198,https://api.congress.gov/v3/member/M001198?format=json,2023-05-02,True,,False
793,"Sen. Hassan, Margaret Wood [D-NH]",Maggie,,Hassan,D,NH,,H001076,https://api.congress.gov/v3/member/H001076?format=json,2023-05-02,True,,False
793,"Sen. Hyde-Smith, Cindy [R-MS]",Cindy,,Hyde-Smith,R,MS,,H001079,https://api.congress.gov/v3/member/H001079?format=json,2023-05-02,True,,False
793,"Sen. Durbin, Richard J. [D-IL]",Richard,J.,Durbin,D,IL,,D000563,https://api.congress.gov/v3/member/D000563?format=json,2023-05-02,True,,False
793,"Sen. Mullin, Markwayne [R-OK]",Markwayne,,Mullin,R,OK,,M001190,https://api.congress.gov/v3/member/M001190?format=json,2023-05-02,True,,False
793,"Sen. Casey, Robert P., Jr. [D-PA]",Bob,,Casey,D,PA,,C001070,https://api.congress.gov/v3/member/C001070?format=json,2023-05-02,True,,False
793,"Sen. Risch, James E. [R-ID]",James,E.,Risch,R,ID,,R000584,https://api.congress.gov/v3/member/R000584?format=json,2023-05-02,True,,False
793,"Sen. Whitehouse, Sheldon [D-RI]",Sheldon,,Whitehouse,D,RI,,W000802,https://api.congress.gov/v3/member/W000802?format=json,2023-05-02,True,,False
793,"Sen. Britt, Katie Boyd [R-AL]",Katie,,Britt,R,AL,,B001319,https://api.congress.gov/v3/member/B001319?format=json,2023-05-02,True,,False
793,"Sen. Scott, Rick [R-FL]",Rick,,Scott,R,FL,,S001217,https://api.congress.gov/v3/member/S001217?format=json,2023-05-02,True,,False
793,"Sen. Lummis, Cynthia M. [R-WY]",Cynthia,M.,Lummis,R,WY,,L000571,https://api.congress.gov/v3/member/L000571?format=json,2023-05-02,True,,False
793,"Sen. Cornyn, John [R-TX]",John,,Cornyn,R,TX,,C001056,https://api.congress.gov/v3/member/C001056?format=json,2023-05-02,True,,False
793,"Sen. Murkowski, Lisa [R-AK]",Lisa,,Murkowski,R,AK,,M001153,https://api.congress.gov/v3/member/M001153?format=json,2023-05-17,False,,False
793,"Sen. Wicker, Roger F. [R-MS]",Roger,F.,Wicker,R,MS,,W000437,https://api.congress.gov/v3/member/W000437?format=json,2023-06-01,False,,False
793,"Sen. Kelly, Mark [D-AZ]",Mark,,Kelly,D,AZ,,K000377,https://api.congress.gov/v3/member/K000377?format=json,2023-06-06,False,,False
793,"Sen. Manchin, Joe, III [D-WV]",Joseph,,Manchin,D,WV,,M001183,https://api.congress.gov/v3/member/M001183?format=json,2023-06-13,False,,False
793,"Sen. Lankford, James [R-OK]",James,,Lankford,R,OK,,L000575,https://api.congress.gov/v3/member/L000575?format=json,2023-06-20,False,,False
793,"Sen. Crapo, Mike [R-ID]",Mike,,Crapo,R,ID,,C000880,https://api.congress.gov/v3/member/C000880?format=json,2023-06-20,False,,False
793,"Sen. Carper, Thomas R. [D-DE]",Thomas,R.,Carper,D,DE,,C000174,https://api.congress.gov/v3/member/C000174?format=json,2023-07-20,False,,False
793,"Sen. Kaine, Tim [D-VA]",Timothy,M.,Kaine,D,VA,,K000384,https://api.congress.gov/v3/member/K000384?format=json,2023-07-26,False,,False
793,"Sen. Cardin, Benjamin L. [D-MD]",Ben,,Cardin,D,MD,,C000141,https://api.congress.gov/v3/member/C000141?format=json,2023-07-26,False,,False
793,"Sen. Shaheen, Jeanne [D-NH]",Jeanne,,Shaheen,D,NH,,S001181,https://api.congress.gov/v3/member/S001181?format=json,2023-07-26,False,,False
793,"Sen. Menendez, Robert [D-NJ]",Robert,,Menendez,D,NJ,,M000639,https://api.congress.gov/v3/member/M000639?format=json,2023-07-27,False,,False
793,"Sen. Thune, John [R-SD]",John,,Thune,R,SD,,T000250,https://api.congress.gov/v3/member/T000250?format=json,2023-09-07,False,,False
793,"Sen. Warren, Elizabeth [D-MA]",Elizabeth,A.,Warren,D,MA,,W000817,https://api.congress.gov/v3/member/W000817?format=json,2023-09-27,False,,False
793,"Sen. Hawley, Josh [R-MO]",Josh,,Hawley,R,MO,,H001089,https://api.congress.gov/v3/member/H001089?format=json,2023-09-27,False,,False
793,"Sen. Heinrich, Martin [D-NM]",Martin,T.,Heinrich,D,NM,,H001046,https://api.congress.gov/v3/member/H001046?format=json,2024-02-27,False,,False
793,"Sen. Collins, Susan M. [R-ME]",Susan,M.,Collins,R,ME,,C001035,https://api.congress.gov/v3/member/C001035?format=json,2024-02-27,False,,False
793,"Sen. Hirono, Mazie K. [D-HI]",Mazie,K.,Hirono,D,HI,,H001042,https://api.congress.gov/v3/member/H001042?format=json,2024-02-27,False,,False
793,"Sen. Romney, Mitt [R-UT]",Mitt,,Romney,R,UT,,R000615,https://api.congress.gov/v3/member/R000615?format=json,2024-02-27,False,,False
793,"Sen. Schumer, Charles E. [D-NY]",Charles,E.,Schumer,D,NY,,S000148,https://api.congress.gov/v3/member/S000148?format=json,2024-02-27,False,,False
793,"Sen. Vance, J. D. [R-OH]",J.,D.,Vance,R,OH,,V000137,https://api.congress.gov/v3/member/V000137?format=json,2024-02-27,False,,False
793,"Sen. Bennet, Michael F. [D-CO]",Michael,,Bennet,D,CO,,B001267,https://api.congress.gov/v3/member/B001267?format=json,2024-02-27,False,,False
793,"Sen. Tuberville, Tommy [R-AL]",Tommy,,Tuberville,R,AL,,T000278,https://api.congress.gov/v3/member/T000278?format=json,2024-02-27,False,,False
793,"Sen. Butler, Laphonza R. [D-CA]",Laphonza,,Butler,D,CA,,B001320,https://api.congress.gov/v3/member/B001320?format=json,2024-02-27,False,,False
793,"Sen. Tillis, Thomas [R-NC]",Thomas,Roland,Tillis,R,NC,,T000476,https://api.congress.gov/v3/member/T000476?format=json,2024-02-27,False,,False
793,"Sen. Brown, Sherrod [D-OH]",Sherrod,,Brown,D,OH,,B000944,https://api.congress.gov/v3/member/B000944?format=json,2024-02-27,False,,False
793,"Sen. King, Angus S., Jr. [I-ME]",Angus,S.,King,I,ME,,K000383,https://api.congress.gov/v3/member/K000383?format=json,2024-02-27,False,,False
793,"Sen. Cruz, Ted [R-TX]",Ted,,Cruz,R,TX,,C001098,https://api.congress.gov/v3/member/C001098?format=json,2024-02-27,False,,False
793,"Sen. Reed, Jack [D-RI]",John,F.,Reed,D,RI,,R000122,https://api.congress.gov/v3/member/R000122?format=json,2024-02-27,False,,False
793,"Sen. Cramer, Kevin [R-ND]",Kevin,,Cramer,R,ND,,C001096,https://api.congress.gov/v3/member/C001096?format=json,2024-02-27,False,,False
793,"Sen. Cortez Masto, Catherine [D-NV]",Catherine,,Cortez Masto,D,NV,,C001113,https://api.congress.gov/v3/member/C001113?format=json,2024-02-27,False,,False
793,"Sen. Kennedy, John [R-LA]",John,,Kennedy,R,LA,,K000393,https://api.congress.gov/v3/member/K000393?format=json,2024-02-27,False,,False
793,"Sen. Fetterman, John [D-PA]",John,K.,Fetterman,D,PA,,F000479,https://api.congress.gov/v3/member/F000479?format=json,2024-03-07,False,,False
793,"Sen. Hagerty, Bill [R-TN]",Bill,,Hagerty,R,TN,,H000601,https://api.congress.gov/v3/member/H000601?format=json,2024-03-07,False,,False
793,"Sen. Duckworth, Tammy [D-IL]",Tammy,,Duckworth,D,IL,,D000622,https://api.congress.gov/v3/member/D000622?format=json,2024-04-10,False,,False
793,"Sen. Ricketts, Pete [R-NE]",Pete,,Ricketts,R,NE,,R000618,https://api.congress.gov/v3/member/R000618?format=json,2024-04-10,False,,False
793,"Sen. Fischer, Deb [R-NE]",Deb,,Fischer,R,NE,,F000463,https://api.congress.gov/v3/member/F000463?format=json,2024-04-19,False,,False
793,"Sen. Van Hollen, Chris [D-MD]",Chris,,Van Hollen,D,MD,,V000128,https://api.congress.gov/v3/member/V000128?format=json,2024-07-23,False,,False
793,"Sen. Merkley, Jeff [D-OR]",Jeff,,Merkley,D,OR,,M001176,https://api.congress.gov/v3/member/M001176?format=json,2024-07-24,False,,False
793,"Sen. Ossoff, Jon [D-GA]",Jon,,Ossoff,D,GA,,O000174,https://api.congress.gov/v3/member/O000174?format=json,2024-07-25,False,,False
793,"Sen. Hoeven, John [R-ND]",John,,Hoeven,R,ND,,H001061,https://api.congress.gov/v3/member/H001061?format=json,2024-07-29,False,,False
500,"Rep. Blunt Rochester, Lisa [D-DE-At Large]",Lisa,,Blunt Rochester,D,DE,0.0,B001303,https://api.congress.gov/v3/member/B001303?format=json,2023-02-02,True,,False
500,"Rep. Kelly, Robin L. [D-IL-2]",Robin,L.,Kelly,D,IL,2.0,K000385,https://api.congress.gov/v3/member/K000385?format=json,2023-02-02,True,,False
500,"Rep. Wild, Susan [D-PA-7]",Susan,,Wild,D,PA,7.0,W000826,https://api.congress.gov/v3/member/W000826?format=json,2023-02-02,True,,False
532,"Sen. Braun, Mike [R-IN]",Mike,,Braun,R,IN,,B001310,https://api.congress.gov/v3/member/B001310?format=json,2023-03-22,True,,False
529,"Rep. Mast, Brian J. [R-FL-21]",Brian,J.,Mast,R,FL,21.0,M001199,https://api.congress.gov/v3/member/M001199?format=json,2024-01-30,True,,False
529,"Rep. Stansbury, Melanie Ann [D-NM-1]",Melanie,Ann,Stansbury,D,NM,1.0,S001218,https://api.congress.gov/v3/member/S001218?format=json,2024-02-26,False,,False
529,"Rep. Trone, David J. [D-MD-6]",David,J.,Trone,D,MD,6.0,T000483,https://api.congress.gov/v3/member/T000483?format=json,2024-04-18,False,,False
529,"Rep. Watson Coleman, Bonnie [D-NJ-12]",Bonnie,,Watson Coleman,D,NJ,12.0,W000822,https://api.congress.gov/v3/member/W000822?format=json,2024-04-26,False,,False
806,"Sen. Hagerty, Bill [R-TN]",Bill,,Hagerty,R,TN,,H000601,https://api.congress.gov/v3/member/H000601?format=json,2023-05-04,True,,False
806,"Sen. Ernst, Joni [R-IA]",Joni,,Ernst,R,IA,,E000295,https://api.congress.gov/v3/member/E000295?format=json,2023-07-13,False,,False
531,"Sen. Graham, Lindsey [R-SC]",Lindsey,,Graham,R,SC,,G000359,https://api.congress.gov/v3/member/G000359?format=json,2024-01-30,True,,False
531,"Sen. Hawley, Josh [R-MO]",Josh,,Hawley,R,MO,,H001089,https://api.congress.gov/v3/member/H001089?format=json,2024-01-30,True,,False
531,"Sen. Klobuchar, Amy [D-MN]",Amy,,Klobuchar,D,MN,,K000367,https://api.congress.gov/v3/member/K000367?format=json,2024-01-30,True,,False
531,"Sen. King, Angus S., Jr. [I-ME]",Angus,S.,King,I,ME,,K000383,https://api.congress.gov/v3/member/K000383?format=json,2024-05-01,False,,False
531,"Sen. Lee, Mike [R-UT]",Mike,,Lee,R,UT,,L000577,https://api.congress.gov/v3/member/L000577?format=json,2024-05-01,False,,False
531,"Sen. Schumer, Charles E. [D-NY]",Charles,E.,Schumer,D,NY,,S000148,https://api.congress.gov/v3/member/S000148?format=json,2024-06-12,False,,False
531,"Sen. Heinrich, Martin [D-NM]",Martin,T.,Heinrich,D,NM,,H001046,https://api.congress.gov/v3/member/H001046?format=json,2024-07-24,False,,False
531,"Sen. Welch, Peter [D-VT]",Peter,,Welch,D,VT,,W000800,https://api.congress.gov/v3/member/W000800?format=json,2024-07-31,False,,False
805,"Sen. Hagerty, Bill [R-TN]",Bill,,Hagerty,R,TN,,H000601,https://api.congress.gov/v3/member/H000601?format=json,2023-05-04,True,,False
805,"Sen. Ernst, Joni [R-IA]",Joni,,Ernst,R,IA,,E000295,https://api.congress.gov/v3/member/E000295?format=json,2023-07-13,False,,False
614,"Rep. Ellzey, Jake [R-TX-6]",Jake,,Ellzey,R,TX,6.0,E000071,https://api.congress.gov/v3/member/E000071?format=json,2023-01-25,True,,False
614,"Rep. Jackson, Ronny [R-TX-13]",Ronny,,Jackson,R,TX,13.0,J000304,https://api.congress.gov/v3/member/J000304?format=json,2023-01-25,True,,False
614,"Rep. Amodei, Mark E. [R-NV-2]",Mark,E.,Amodei,R,NV,2.0,A000369,https://api.congress.gov/v3/member/A000369?format=json,2023-01-25,True,,False
614,"Rep. LaMalfa, Doug [R-CA-1]",Doug,,LaMalfa,R,CA,1.0,L000578,https://api.congress.gov/v3/member/L000578?format=json,2023-01-26,False,,False
614,"Rep. Waltz, Michael [R-FL-6]",Michael,,Waltz,R,FL,6.0,W000823,https://api.congress.gov/v3/member/W000823?format=json,2023-01-27,False,,False
614,"Rep. De La Cruz, Monica [R-TX-15]",Monica,,De La Cruz,R,TX,15.0,D000594,https://api.congress.gov/v3/member/D000594?format=json,2023-01-27,False,,False
614,"Rep. Donalds, Byron [R-FL-19]",Byron,,Donalds,R,FL,19.0,D000032,https://api.congress.gov/v3/member/D000032?format=json,2023-02-24,False,,False
652,"Sen. Lujan, Ben Ray [D-NM]",Ben,R.,Luján,D,NM,,L000570,https://api.congress.gov/v3/member/L000570?format=json,2024-01-16,True,,False
652,"Sen. Cortez Masto, Catherine [D-NV]",Catherine,,Cortez Masto,D,NV,,C001113,https://api.congress.gov/v3/member/C001113?format=json,2024-01-16,True,,False
652,"Sen. Rosen, Jacky [D-NV]",Jacklyn,,Rosen,D,NV,,R000608,https://api.congress.gov/v3/member/R000608?format=json,2024-01-16,True,,False
652,"Sen. Baldwin, Tammy [D-WI]",Tammy,,Baldwin,D,WI,,B001230,https://api.congress.gov/v3/member/B001230?format=json,2024-01-16,True,,False
652,"Sen. Klobuchar, Amy [D-MN]",Amy,,Klobuchar,D,MN,,K000367,https://api.congress.gov/v3/member/K000367?format=json,2024-01-16,True,,False
652,"Sen. Warner, Mark R. [D-VA]",Mark,R.,Warner,D,VA,,W000805,https://api.congress.gov/v3/member/W000805?format=json,2024-01-16,True,,False
652,"Sen. Kelly, Mark [D-AZ]",Mark,,Kelly,D,AZ,,K000377,https://api.congress.gov/v3/member/K000377?format=json,2024-01-16,True,,False
652,"Sen. Brown, Sherrod [D-OH]",Sherrod,,Brown,D,OH,,B000944,https://api.congress.gov/v3/member/B000944?format=json,2024-01-16,True,,False
652,"Sen. Heinrich, Martin [D-NM]",Martin,T.,Heinrich,D,NM,,H001046,https://api.congress.gov/v3/member/H001046?format=json,2024-01-24,False,,False
652,"Sen. Merkley, Jeff [D-OR]",Jeff,,Merkley,D,OR,,M001176,https://api.congress.gov/v3/member/M001176?format=json,2024-11-14,False,,False
822,"Rep. Matsui, Doris O. [D-CA-7]",Doris,O.,Matsui,D,CA,7.0,M001163,https://api.congress.gov/v3/member/M001163?format=json,2023-07-10,True,,False
807,"Rep. Adams, Alma S. [D-NC-12]",Alma,S.,Adams,D,NC,12.0,A000370,https://api.congress.gov/v3/member/A000370?format=json,2023-05-15,True,,False
807,"Rep. Aguilar, Pete [D-CA-33]",Pete,,Aguilar,D,CA,33.0,A000371,https://api.congress.gov/v3/member/A000371?format=json,2023-05-15,True,,False
807,"Rep. Allred, Colin Z. [D-TX-32]",Colin,Z.,Allred,D,TX,32.0,A000376,https://api.congress.gov/v3/member/A000376?format=json,2023-05-15,True,,False
807,"Rep. Auchincloss, Jake [D-MA-4]",Jake,,Auchincloss,D,MA,4.0,A000148,https://api.congress.gov/v3/member/A000148?format=json,2023-05-15,True,,False
807,"Rep. Balint, Becca [D-VT-At Large]",Becca,,Balint,D,VT,0.0,B001318,https://api.congress.gov/v3/member/B001318?format=json,2023-05-15,True,,False
807,"Rep. Barragan, Nanette Diaz [D-CA-44]",Nanette,Diaz,Barragan,D,CA,44.0,B001300,https://api.congress.gov/v3/member/B001300?format=json,2023-05-15,True,,False
807,"Rep. Beatty, Joyce [D-OH-3]",Joyce,,Beatty,D,OH,3.0,B001281,https://api.congress.gov/v3/member/B001281?format=json,2023-05-15,True,,False
807,"Rep. Bera, Ami [D-CA-6]",Ami,,Bera,D,CA,6.0,B001287,https://api.congress.gov/v3/member/B001287?format=json,2023-05-15,True,,False
807,"Rep. Bishop, Sanford D., Jr. [D-GA-2]",SANFORD,D.,BISHOP,D,GA,2.0,B000490,https://api.congress.gov/v3/member/B000490?format=json,2023-05-15,True,,False
807,"Rep. Blumenauer, Earl [D-OR-3]",EARL,,BLUMENAUER,D,OR,3.0,B000574,https://api.congress.gov/v3/member/B000574?format=json,2023-05-15,True,,False
807,"Rep. Blunt Rochester, Lisa [D-DE-At Large]",Lisa,,Blunt Rochester,D,DE,0.0,B001303,https://api.congress.gov/v3/member/B001303?format=json,2023-05-15,True,,False
807,"Rep. Bonamici, Suzanne [D-OR-1]",Suzanne,,Bonamici,D,OR,1.0,B001278,https://api.congress.gov/v3/member/B001278?format=json,2023-05-15,True,,False
807,"Rep. Bowman, Jamaal [D-NY-16]",Jamaal,,Bowman,D,NY,16.0,B001223,https://api.congress.gov/v3/member/B001223?format=json,2023-05-15,True,,False
807,"Rep. Boyle, Brendan F. [D-PA-2]",Brendan,F.,Boyle,D,PA,2.0,B001296,https://api.congress.gov/v3/member/B001296?format=json,2023-05-15,True,,False
807,"Rep. Brown, Shontel M. [D-OH-11]",Shontel,M.,Brown,D,OH,11.0,B001313,https://api.congress.gov/v3/member/B001313?format=json,2023-05-15,True,,False
807,"Rep. Brownley, Julia [D-CA-26]",Julia,,Brownley,D,CA,26.0,B001285,https://api.congress.gov/v3/member/B001285?format=json,2023-05-15,True,,False
807,"Rep. Budzinski, Nikki [D-IL-13]",Nikki,,Budzinski,D,IL,13.0,B001315,https://api.congress.gov/v3/member/B001315?format=json,2023-05-15,True,,False
807,"Rep. Bush, Cori [D-MO-1]",Cori,,Bush,D,MO,1.0,B001224,https://api.congress.gov/v3/member/B001224?format=json,2023-05-15,True,,False
807,"Rep. Caraveo, Yadira [D-CO-8]",Yadira,,Caraveo,D,CO,8.0,C001134,https://api.congress.gov/v3/member/C001134?format=json,2023-05-15,True,,False
807,"Rep. Carbajal, Salud O. [D-CA-24]",Salud,O.,Carbajal,D,CA,24.0,C001112,https://api.congress.gov/v3/member/C001112?format=json,2023-05-15,True,,False
807,"Rep. Cárdenas, Tony [D-CA-29]",Tony,,Cárdenas,D,CA,29.0,C001097,https://api.congress.gov/v3/member/C001097?format=json,2023-05-15,True,,False
807,"Rep. Carson, Andre [D-IN-7]",André,,Carson,D,IN,7.0,C001072,https://api.congress.gov/v3/member/C001072?format=json,2023-05-15,True,,False
807,"Rep. Carter, Troy [D-LA-2]",Troy,,Carter,D,LA,2.0,C001125,https://api.congress.gov/v3/member/C001125?format=json,2023-05-15,True,,False
807,"Rep. Casten, Sean [D-IL-6]",Sean,,Casten,D,IL,6.0,C001117,https://api.congress.gov/v3/member/C001117?format=json,2023-05-15,True,,False
807,"Rep. Castor, Kathy [D-FL-14]",Kathy,,Castor,D,FL,14.0,C001066,https://api.congress.gov/v3/member/C001066?format=json,2023-05-15,True,,False
807,"Rep. Cherfilus-McCormick, Sheila [D-FL-20]",Sheila,,Cherfilus-McCormick,D,FL,20.0,C001127,https://api.congress.gov/v3/member/C001127?format=json,2023-05-15,True,,False
807,"Rep. Chu, Judy [D-CA-28]",Judy,,Chu,D,CA,28.0,C001080,https://api.congress.gov/v3/member/C001080?format=json,2023-05-15,True,,False
807,"Rep. Cicilline, David N. [D-RI-1]",David,N.,Cicilline,D,RI,1.0,C001084,https://api.congress.gov/v3/member/C001084?format=json,2023-05-15,True,,False
807,"Rep. Clark, Katherine M. [D-MA-5]",Katherine,M.,Clark,D,MA,5.0,C001101,https://api.congress.gov/v3/member/C001101?format=json,2023-05-15,True,,False
807,"Rep. Clarke, Yvette D. [D-NY-9]",Yvette,D.,Clarke,D,NY,9.0,C001067,https://api.congress.gov/v3/member/C001067?format=json,2023-05-15,True,,False
807,"Rep. Cleaver, Emanuel [D-MO-5]",Emanuel,,Cleaver,D,MO,5.0,C001061,https://api.congress.gov/v3/member/C001061?format=json,2023-05-15,True,,False
807,"Rep. Cohen, Steve [D-TN-9]",Steve,,Cohen,D,TN,9.0,C001068,https://api.congress.gov/v3/member/C001068?format=json,2023-05-15,True,,False
807,"Rep. Connolly, Gerald E. [D-VA-11]",Gerald,E.,Connolly,D,VA,11.0,C001078,https://api.congress.gov/v3/member/C001078?format=json,2023-05-15,True,,False
